ticker,name,market,locale,active,source_feed
I:NQLA3030,Nasdaq Latin America Insurance Index,indices,us,True,NasdaqGIDS
I:NQLA3030LM,Nasdaq Latin America Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA3030LMN,Nasdaq Latin America Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA3030LMT,Nasdaq Latin America Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA3030N,Nasdaq Latin America Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQLA3030T,Nasdaq Latin America Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQLA30LM,Nasdaq Latin America Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA30LMN,Nasdaq Latin America Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA30LMT,Nasdaq Latin America Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA30N,Nasdaq Latin America Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQLA30T,Nasdaq Latin America Financials TR Index,indices,us,True,NasdaqGIDS
I:NQLA35,Nasdaq Latin America Real Estate Index,indices,us,True,NasdaqGIDS
I:NQLA35LM,Nasdaq Latin America Real Estate Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA35LMN,Nasdaq Latin America Real Estate Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA35LMT,Nasdaq Latin America Real Estate Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA35N,Nasdaq Latin America Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQLA35T,Nasdaq Latin America Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQLA40,Nasdaq Latin America Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQLA4020,Nasdaq Latin America Consumer Products and Services Index,indices,us,True,NasdaqGIDS
I:NQLA4020LM,Nasdaq Latin America Consumer Products and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA4020LMN,Nasdaq Latin America Consumer Products and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA4020LMT,Nasdaq Latin America Consumer Products and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA4020N,Nasdaq Latin America Consumer Products and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQLA4020T,Nasdaq Latin America Consumer Products and Services TR Index,indices,us,True,NasdaqGIDS
I:NQLA4040,Nasdaq Latin America Retail Index,indices,us,True,NasdaqGIDS
I:NQLA4040LM,Nasdaq Latin America Retail Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA4040LMN,Nasdaq Latin America Retail Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA4040LMT,Nasdaq Latin America Retail Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA4040N,Nasdaq Latin America Retail NTR Index,indices,us,True,NasdaqGIDS
I:NQLA4040T,Nasdaq Latin America Retail TR Index,indices,us,True,NasdaqGIDS
I:NQLA4050,Nasdaq Latin America Travel and Leisure Index,indices,us,True,NasdaqGIDS
I:NQLA4050N,Nasdaq Latin America Travel and Leisure NTR Index,indices,us,True,NasdaqGIDS
I:NQLA4050T,Nasdaq Latin America Travel and Leisure TR Index,indices,us,True,NasdaqGIDS
I:NQLA40LM,Nasdaq Latin America Consumer Discretionary Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA40LMN,Nasdaq Latin America Consumer Discretionary Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA40LMT,Nasdaq Latin America Consumer Discretionary Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA40N,Nasdaq Latin America Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQLA40T,Nasdaq Latin America Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
I:NQLA45,Nasdaq Latin America Consumer Staples Index,indices,us,True,NasdaqGIDS
I:NQLA4510,"Nasdaq Latin America Food, Beverage and Tobacco Index",indices,us,True,NasdaqGIDS
I:NQLA4510LM,"Nasdaq Latin America Food, Beverage and Tobacco Large Mid Cap Index",indices,us,True,NasdaqGIDS
I:NQLA4510LMN,"Nasdaq Latin America Food, Beverage and Tobacco Large Mid Cap NTR Index",indices,us,True,NasdaqGIDS
I:NQLA4510LMT,"Nasdaq Latin America Food, Beverage and Tobacco Large Mid Cap TR Index",indices,us,True,NasdaqGIDS
I:NQLA4510N,"Nasdaq Latin America Food, Beverage and Tobacco NTR Index",indices,us,True,NasdaqGIDS
I:NQLA4510T,"Nasdaq Latin America Food, Beverage and Tobacco TR Index",indices,us,True,NasdaqGIDS
I:NQLA4520,"Nasdaq Latin America Personal Care, Drug and Grocery Stores Index",indices,us,True,NasdaqGIDS
I:NQLA4520LM,"Nasdaq Latin America Personal Care, Drug and Grocery Stores Large Mid Cap Index",indices,us,True,NasdaqGIDS
I:NQLA4520LMN,"Nasdaq Latin America Personal Care, Drug and Grocery Stores Large Mid Cap NTR Index",indices,us,True,NasdaqGIDS
I:NQLA4520LMT,"Nasdaq Latin America Personal Care, Drug and Grocery Stores Large Mid Cap TR Index",indices,us,True,NasdaqGIDS
I:NQLA4520N,"Nasdaq Latin America Personal Care, Drug and Grocery Stores NTR Index",indices,us,True,NasdaqGIDS
I:NQLA4520T,"Nasdaq Latin America Personal Care, Drug and Grocery Stores TR Index",indices,us,True,NasdaqGIDS
I:NQLA45LM,Nasdaq Latin America Consumer Staples Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA45LMN,Nasdaq Latin America Consumer Staples Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA45LMT,Nasdaq Latin America Consumer Staples Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA45N,Nasdaq Latin America Consumer Staples NTR Index,indices,us,True,NasdaqGIDS
I:NQLA45T,Nasdaq Latin America Consumer Staples TR Index,indices,us,True,NasdaqGIDS
I:NQLA50,Nasdaq Latin America Industrials Index,indices,us,True,NasdaqGIDS
I:NQLA5010,Nasdaq Latin America Construction and Materials Index,indices,us,True,NasdaqGIDS
I:NQLA5010LM,Nasdaq Latin America Construction and Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA5010LMN,Nasdaq Latin America Construction and Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5010LMT,Nasdaq Latin America Construction and Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA5010N,Nasdaq Latin America Construction and Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5010T,Nasdaq Latin America Construction and Materials TR Index,indices,us,True,NasdaqGIDS
I:NQLA5020,Nasdaq Latin America Industrial Goods and Services Index,indices,us,True,NasdaqGIDS
I:NQLA5020LM,Nasdaq Latin America Industrial Goods and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA5020LMN,Nasdaq Latin America Industrial Goods and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5020LMT,Nasdaq Latin America Industrial Goods and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA5020N,Nasdaq Latin America Industrial Goods and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5020T,Nasdaq Latin America Industrial Goods and Services TR Index,indices,us,True,NasdaqGIDS
I:NQLA50LM,Nasdaq Latin America Industrials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA50LMN,Nasdaq Latin America Industrials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA50LMT,Nasdaq Latin America Industrials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA50N,Nasdaq Latin America Industrials NTR Index,indices,us,True,NasdaqGIDS
I:NQLA50T,Nasdaq Latin America Industrials TR Index,indices,us,True,NasdaqGIDS
I:NQLA55,Nasdaq Latin America Basic Materials Index,indices,us,True,NasdaqGIDS
I:NQLA5510,Nasdaq Latin America Basic Resources Index,indices,us,True,NasdaqGIDS
I:NQLA5510LM,Nasdaq Latin America Basic Resources Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA5510LMN,Nasdaq Latin America Basic Resources Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5510LMT,Nasdaq Latin America Basic Resources Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA5510N,Nasdaq Latin America Basic Resources NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5510T,Nasdaq Latin America Basic Resources TR Index,indices,us,True,NasdaqGIDS
I:NQLA5520,Nasdaq Latin America Chemicals Index,indices,us,True,NasdaqGIDS
I:NQLA5520N,Nasdaq Latin America Chemicals NTR Index,indices,us,True,NasdaqGIDS
I:NQLA5520T,Nasdaq Latin America Chemicals TR Index,indices,us,True,NasdaqGIDS
I:NQLA55LM,Nasdaq Latin America Basic Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA55LMN,Nasdaq Latin America Basic Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA55LMT,Nasdaq Latin America Basic Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA55N,Nasdaq Latin America Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQLA55T,Nasdaq Latin America Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQLA60,Nasdaq Latin America Energy Index,indices,us,True,NasdaqGIDS
I:NQLA60LM,Nasdaq Latin America Energy Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA60LMN,Nasdaq Latin America Energy Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA60LMT,Nasdaq Latin America Energy Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA60N,Nasdaq Latin America Energy NTR Index,indices,us,True,NasdaqGIDS
I:NQLA60T,Nasdaq Latin America Energy TR Index,indices,us,True,NasdaqGIDS
I:NQLA65,Nasdaq Latin America Utilities Index,indices,us,True,NasdaqGIDS
I:NQLA65LM,Nasdaq Latin America Utilities Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLA65LMN,Nasdaq Latin America Utilities Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLA65LMT,Nasdaq Latin America Utilities Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLA65N,Nasdaq Latin America Utilities NTR Index,indices,us,True,NasdaqGIDS
I:NQLA65T,Nasdaq Latin America Utilities TR Index,indices,us,True,NasdaqGIDS
I:NQLALC,NASDAQ Lat America Large Cap Index,indices,us,True,NasdaqGIDS
I:NQLALCN,NASDAQ Lat America Large Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLALCT,NASDAQ Lat America Large Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLALM,NASDAQ Lat America Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLALMN,NASDAQ Lat America Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLALMT,NASDAQ Lat America Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLAMC,NASDAQ Lat America Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQLAMCN,NASDAQ Lat America Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLAMCT,NASDAQ Lat America Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLAN,NASDAQ Lat America NTR Index,indices,us,True,NasdaqGIDS
I:NQLASC,NASDAQ Lat America Small Cap Index,indices,us,True,NasdaqGIDS
I:NQLASCN,NASDAQ Lat America Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQLASCT,NASDAQ Lat America Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQLAT,NASDAQ Lat America TR Index,indices,us,True,NasdaqGIDS
I:NQLINK,Nasdaq Chainlink Reference Pric,indices,us,True,NasdaqGIDS
I:NQMA,NASDAQ Morocco Index,indices,us,True,NasdaqGIDS
I:NQMA30,NASDAQ Morocco Financials Index,indices,us,True,NasdaqGIDS
I:NQMA30LM,Nasdaq Morocco Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMA30LMN,NASDAQ Morocco Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMA30LMT,NASDAQ Morocco Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMA30N,NASDAQ Morocco Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQMA30T,NASDAQ Morocco Financials TR Index,indices,us,True,NasdaqGIDS
I:NQMAEQY,Nasdaq US Multi-Asset Equity Index,indices,us,True,NasdaqGIDS
I:NQMAEQYT,Nasdaq US Multi-Asset Equity Total Return Index,indices,us,True,NasdaqGIDS
I:NQMAFI,Nasdaq US Multi-Asset High Yield Corporate Bond In,indices,us,True,NasdaqGIDS
I:NQMAFIT,Nasdaq US Multi-Asset High Yield Corporate Bond To,indices,us,True,NasdaqGIDS
I:NQMALM,NASDAQ Morocco Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMALMN,NASDAQ Morocco Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMALMT,NASDAQ Morocco Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMAMC,NASDAQ Morocco Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMAMCN,NASDAQ Morocco Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMAMCT,NASDAQ Morocco Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMAMLP,Nasdaq US Multi-Asset MLP Index,indices,us,True,NasdaqGIDS
I:NQMAMLPT,Nasdaq US Multi-Asset MLP Total Return Index,indices,us,True,NasdaqGIDS
I:NQMAN,NASDAQ Morocco NTR Index,indices,us,True,NasdaqGIDS
I:NQMAPREF,Nasdaq US Multi-Asset Preferred Index,indices,us,True,NasdaqGIDS
I:NQMAPREFT,Nasdaq US Multi-Asset Preferred Total Return Index,indices,us,True,NasdaqGIDS
I:NQMAREIT,Nasdaq US Multi-Asset REIT Index,indices,us,True,NasdaqGIDS
I:NQMAREITT,Nasdaq US Multi-Asset REIT Total Return Index,indices,us,True,NasdaqGIDS
I:NQMASC,NASDAQ Morocco Small Cap Index,indices,us,True,NasdaqGIDS
I:NQMASCN,NASDAQ Morocco Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMASCT,NASDAQ Morocco Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMAT,NASDAQ Morocco TR Index,indices,us,True,NasdaqGIDS
I:NQMAUS,NASDAQ US Multi-Asset Diversified Income Index,indices,us,True,NasdaqGIDS
I:NQMAUSN,NASDAQ US Multi-Asset Diversified Income NTR Index,indices,us,True,NasdaqGIDS
I:NQMAUSX,NASDAQ US Multi-Asset Diversified Income Total Ret,indices,us,True,NasdaqGIDS
I:NQMEA,NASDAQ MEA Index,indices,us,True,NasdaqGIDS
I:NQMEA10,Nasdaq MEA Technology Index,indices,us,True,NasdaqGIDS
I:NQMEA10N,Nasdaq MEA Technology NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA10T,Nasdaq MEA Technology TR Index,indices,us,True,NasdaqGIDS
I:NQMEA15,Nasdaq MEA Telecommunications Index,indices,us,True,NasdaqGIDS
I:NQMEA15LM,Nasdaq MEA Telecommunications Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA15LMN,Nasdaq MEA Telecommunications Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA15LMT,Nasdaq MEA Telecommunications Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA15N,Nasdaq MEA Telecommunications NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA15T,Nasdaq MEA Telecommunications TR Index,indices,us,True,NasdaqGIDS
I:NQMEA20,NASDAQ MEA Health Care Index,indices,us,True,NasdaqGIDS
I:NQMEA20LM,Nasdaq MEA Health Care Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA20LMN,NASDAQ MEA Health Care Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA20LMT,NASDAQ MEA Health Care Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA20N,NASDAQ MEA Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA20T,NASDAQ MEA Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQMEA30,NASDAQ MEA Financials Index,indices,us,True,NasdaqGIDS
I:NQMEA3010,NASDAQ MEA Banks Index,indices,us,True,NasdaqGIDS
I:NQMEA3010LM,Nasdaq MEA Banks Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA3010LMN,NASDAQ MEA Banks Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3010LMT,NASDAQ MEA Banks Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA3010N,NASDAQ MEA Banks NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3010T,NASDAQ MEA Banks TR Index,indices,us,True,NasdaqGIDS
I:NQMEA3020,Nasdaq MEA Financial Services Index,indices,us,True,NasdaqGIDS
I:NQMEA3020LM,Nasdaq MEA Financial Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA3020LMN,Nasdaq MEA Financial Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3020LMT,Nasdaq MEA Financial Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA3020N,Nasdaq MEA Financial Services NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3020T,Nasdaq MEA Financial Services TR Index,indices,us,True,NasdaqGIDS
I:NQMEA3030,Nasdaq MEA Insurance Index,indices,us,True,NasdaqGIDS
I:NQMEA3030LM,Nasdaq MEA Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA3030LMN,Nasdaq MEA Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3030LMT,Nasdaq MEA Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA3030N,Nasdaq MEA Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA3030T,Nasdaq MEA Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQMEA30LM,Nasdaq MEA Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA30LMN,NASDAQ MEA Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA30LMT,NASDAQ MEA Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA30N,NASDAQ MEA Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA30T,NASDAQ MEA Financials TR Index,indices,us,True,NasdaqGIDS
I:NQMEA35,NASDAQ MEA Real Estate Index,indices,us,True,NasdaqGIDS
I:NQMEA35LM,Nasdaq MEA Real Estate Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA35LMN,NASDAQ MEA Real Estate Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA35LMT,NASDAQ MEA Real Estate Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA35N,NASDAQ MEA Real Estate NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA35T,NASDAQ MEA Real Estate TR Index,indices,us,True,NasdaqGIDS
I:NQMEA40,Nasdaq MEA Consumer Discretionary Index,indices,us,True,NasdaqGIDS
I:NQMEA4020,Nasdaq MEA Consumer Products and Services Index,indices,us,True,NasdaqGIDS
I:NQMEA4020N,Nasdaq MEA Consumer Products and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA4020T,Nasdaq MEA Consumer Products and Services TR Index,indices,us,True,NasdaqGIDS
I:NQMEA4040,NASDAQ MEA Retail Index,indices,us,True,NasdaqGIDS
I:NQMEA4040LM,Nasdaq MEA Retail Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA4040LMN,NASDAQ MEA Retail Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA4040LMT,NASDAQ MEA Retail Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA4040N,NASDAQ MEA Retail NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA4040T,NASDAQ MEA Retail TR Index,indices,us,True,NasdaqGIDS
I:NQMEA4050,Nasdaq MEA Travel and Leisure Index,indices,us,True,NasdaqGIDS
I:NQMEA4050N,Nasdaq MEA Travel and Leisure NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA4050T,Nasdaq MEA Travel and Leisure TR Index,indices,us,True,NasdaqGIDS
I:NQMEA40N,Nasdaq MEA Consumer Discretionary NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA40T,Nasdaq MEA Consumer Discretionary TR Index,indices,us,True,NasdaqGIDS
I:NQMEA45,Nasdaq MEA Consumer Staples Index,indices,us,True,NasdaqGIDS
I:NQMEA4510,"Nasdaq MEA Food, Beverage and Tobacco Index",indices,us,True,NasdaqGIDS
I:NQMEA4510N,"Nasdaq MEA Food, Beverage and Tobacco NTR Index",indices,us,True,NasdaqGIDS
I:NQMEA4510T,"Nasdaq MEA Food, Beverage and Tobacco TR Index",indices,us,True,NasdaqGIDS
I:NQMEA4520,"Nasdaq MEA Personal Care, Drug and Grocery Stores Index",indices,us,True,NasdaqGIDS
I:NQMEA4520N,"Nasdaq MEA Personal Care, Drug and Grocery Stores NTR Index",indices,us,True,NasdaqGIDS
I:NQMEA4520T,"Nasdaq MEA Personal Care, Drug and Grocery Stores TR Index",indices,us,True,NasdaqGIDS
I:NQMEA45LM,Nasdaq MEA Consumer Staples Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA45LMN,Nasdaq MEA Consumer Staples Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA45LMT,Nasdaq MEA Consumer Staples Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA45N,Nasdaq MEA Consumer Staples NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA45T,Nasdaq MEA Consumer Staples TR Index,indices,us,True,NasdaqGIDS
I:NQMEA50,Nasdaq MEA Industrials Index,indices,us,True,NasdaqGIDS
I:NQMEA5010,Nasdaq MEA Construction and Materials Index,indices,us,True,NasdaqGIDS
I:NQMEA5010N,Nasdaq MEA Construction and Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5010T,Nasdaq MEA Construction and Materials TR Index,indices,us,True,NasdaqGIDS
I:NQMEA5020,Nasdaq MEA Industrial Goods and Services Index,indices,us,True,NasdaqGIDS
I:NQMEA5020LM,Nasdaq MEA Industrial Goods and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA5020LMN,Nasdaq MEA Industrial Goods and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5020LMT,Nasdaq MEA Industrial Goods and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA5020N,Nasdaq MEA Industrial Goods and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5020T,Nasdaq MEA Industrial Goods and Services TR Index,indices,us,True,NasdaqGIDS
I:NQMEA50LM,Nasdaq MEA Industrials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA50LMN,Nasdaq MEA Industrials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA50LMT,Nasdaq MEA Industrials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA50N,Nasdaq MEA Industrials NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA50T,Nasdaq MEA Industrials TR Index,indices,us,True,NasdaqGIDS
I:NQMEA55,Nasdaq MEA Basic Materials Index,indices,us,True,NasdaqGIDS
I:NQMEA5510,NASDAQ MEA Basic Resources Index,indices,us,True,NasdaqGIDS
I:NQMEA5510LM,Nasdaq MEA Basic Resources Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA5510LMN,NASDAQ MEA Basic Resources Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5510LMT,NASDAQ MEA Basic Resources Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA5510N,NASDAQ MEA Basic Resources NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5510T,NASDAQ MEA Basic Resources TR Index,indices,us,True,NasdaqGIDS
I:NQMEA5520,NASDAQ MEA Chemicals Index,indices,us,True,NasdaqGIDS
I:NQMEA5520N,NASDAQ MEA Chemicals NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA5520T,NASDAQ MEA Chemicals TR Index,indices,us,True,NasdaqGIDS
I:NQMEA55LM,Nasdaq MEA Basic Materials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEA55LMN,Nasdaq MEA Basic Materials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA55LMT,Nasdaq MEA Basic Materials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEA55N,Nasdaq MEA Basic Materials NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA55T,Nasdaq MEA Basic Materials TR Index,indices,us,True,NasdaqGIDS
I:NQMEA60,Nasdaq MEA Energy Index,indices,us,True,NasdaqGIDS
I:NQMEA60N,Nasdaq MEA Energy NTR Index,indices,us,True,NasdaqGIDS
I:NQMEA60T,Nasdaq MEA Energy TR Index,indices,us,True,NasdaqGIDS
I:NQMEALC,NASDAQ MEA Large Cap Index,indices,us,True,NasdaqGIDS
I:NQMEALCN,NASDAQ MEA Large Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEALCT,NASDAQ MEA Large Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEALM,NASDAQ MEA Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEALMN,NASDAQ MEA Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEALMT,NASDAQ MEA Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEAMC,NASDAQ MEA Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQMEAMCN,NASDAQ MEA Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEAMCT,NASDAQ MEA Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEAN,NASDAQ MEA NTR Index,indices,us,True,NasdaqGIDS
I:NQMEASC,NASDAQ MEA Small Cap Index,indices,us,True,NasdaqGIDS
I:NQMEASCN,NASDAQ MEA Small Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQMEASCT,NASDAQ MEA Small Cap TR Index,indices,us,True,NasdaqGIDS
I:NQMEAT,NASDAQ MEA TR Index,indices,us,True,NasdaqGIDS
I:NQMX,NASDAQ Mexico Index,indices,us,True,NasdaqGIDS
I:NQMX30,NASDAQ Mexico Financials Index,indices,us,True,NasdaqGIDS
